stamp,x,y,yaw,v,w,collisions,blocked_commands,distance,quality_enabled,top_blocked,all_blocked,reset_sequence,evidence
1789808690.0600173,-3.561919820961437,0.3102976551539078,0.6532324691249872,0.5647058823529411,0.25,0,0,0.814527657952938,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.0849628,-3.5507574906279573,0.3188957188578457,0.6594701701249907,0.5647058823529411,0.25,0,0,0.8286175237411809,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.10993,-3.5389329466577872,0.3280923474440585,0.6625909854999893,0.5999999999999999,0.125,0,0,0.8435974375411743,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.1350381,-3.5270823093719943,0.3373689090817389,0.6657263308749893,0.5999999999999999,0.125,0,0,0.8586470953411746,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.1600127,-3.515300409128645,0.34665128632636877,0.6688511621249876,0.5999999999999999,0.125,0,0,0.8736462853411664,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.1850383,-3.504225787013429,0.3554326929319619,0.6719797067499872,0.5647058823529411,0.125,0,0,0.8877799457646939,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.2099082,-3.493247895769489,0.3641933004134169,0.6750886284999854,0.5647058823529411,0.125,0,0,0.9018249569646859,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.2352216,-3.4815580532833974,0.37361198491700354,0.6813436824999929,0.5999999999999999,0.25,0,0,0.9168370865647039,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.25988,-3.46995332864123,0.3830822720033957,0.6875847312499919,0.5999999999999999,0.25,0,0,0.9318156035647013,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.284851,-3.458415273205673,0.3926186953142988,0.6938218024999903,0.5999999999999999,0.25,0,0,0.9467845745646972,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.309715,-3.4469488579111034,0.402186465980046,0.6969330284999917,0.5999999999999999,0.125,0,0,0.9617184593647041,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.3348598,-3.435403135836533,0.41188179461890007,0.7000739814999908,0.5999999999999999,0.125,0,0,0.9767950337646998,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.3598979,-3.423920524371073,0.42158570098043346,0.7032060302499946,0.5999999999999999,0.125,0,0,0.9918288677647187,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.384942,-3.413179819294703,0.43072034278261095,0.7063270802499918,0.5647058823529411,0.125,0,0,1.005928670117647,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.4098432,-3.4024688809738186,0.43988742790026747,0.7094477787499901,0.5647058823529411,0.125,0,0,1.0200268845176395,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.4347801,-3.3911090095981655,0.4496406604455711,0.7094477787499901,0.5999999999999999,0.0,0,0,1.034999266517647,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.4599307,-3.3796641375663694,0.45946687191277014,0.7094477787499901,0.5999999999999999,0.0,0,0,1.0500836799176538,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.485163,-3.368188365226966,0.46931961342382716,0.7094477787499901,0.5999999999999999,0.0,0,0,1.0652088201176495,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.5098038,-3.3569785791619204,0.47897403615731843,0.7125298954999909,0.5999999999999999,0.125,0,0,1.0800029805176534,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.534842,-3.3456340537483187,0.488806017135032,0.7156574368749918,0.5999999999999999,0.125,0,0,1.0950151791176579,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.559747,-3.3343579455647774,0.4986405233912559,0.7187745667499857,0.5999999999999999,0.125,0,0,1.1099774025176288,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.5849502,-3.3230181309981024,0.5085932593525248,0.721917904249992,0.5999999999999999,0.125,0,0,1.1250654225176588,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.6097434,-3.311844056607609,0.5184625091721443,0.7250238323749872,0.5999999999999999,0.125,0,0,1.1399738775176358,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.6347091,-3.3013078950080925,0.5278268850161171,0.7281440801249918,0.5647058823529411,0.125,0,0,1.1540700555882444,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.6598537,-3.2907243056001136,0.5372929056510943,0.7312871371249873,0.5647058823529411,0.125,0,0,1.1682692777999888,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.6881711,-3.278844678445122,0.5479897597980371,0.7348256773749856,0.5647058823529411,0.125,0,0,1.1842551537529222,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.7115147,-3.2684555899946455,0.5573778153579267,0.7348256773749856,0.5999999999999999,0.0,0,0,1.1982576087529357,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.734792,-3.258086877355459,0.5667474584026683,0.7348256773749856,0.5999999999999999,0.0,0,0,1.21223260115293,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.7597425,-3.2469775359617508,0.5767863674691445,0.7348256773749856,0.5999999999999999,0.0,0,0,1.22720581595293,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.7848034,-3.235849155639523,0.5868741549679252,0.7379548711249843,0.5999999999999999,0.125,0,0,1.2422259459529235,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.8097608,-3.2247760747565426,0.596975048440299,0.7410773782499905,0.5999999999999999,0.125,0,0,1.2572139801529536,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.8347263,-3.214388950410209,0.6065097890231561,0.7441984219999899,0.5647058823529411,0.125,0,0,1.2713137542705977,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.8598883,-3.203959513374228,0.6161437312393268,0.747341230249987,0.5647058823529411,0.125,0,0,1.2855118527176435,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
